"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"359","L2",20,"stock.variance",4.40507097050737,0.0526315789473684,"variance","harvest"
"360","fixed",20,"stock.variance",4.70752349629392,0.0526315789473684,"variance","harvest"
"361","L1",21,"stock.variance",5.95280059813116,0.0526315789473684,"variance","harvest"
"362","L2",21,"stock.variance",4.27069178962502,0.0526315789473684,"variance","harvest"
"363","fixed",21,"stock.variance",6.93196676511628,0.0526315789473684,"variance","harvest"
"364","L1",22,"stock.variance",4.79558438476917,0.0526315789473684,"variance","harvest"
"365","L2",22,"stock.variance",6.57324299957676,0.0526315789473684,"variance","harvest"
"366","fixed",22,"stock.variance",4.99280986150736,0.0526315789473684,"variance","harvest"
"367","L1",23,"stock.variance",4.40961596224704,0.0526315789473684,"variance","harvest"
"368","L2",23,"stock.variance",8.07019007734842,0.0526315789473684,"variance","harvest"
"369","fixed",23,"stock.variance",5.8621556907902,0.0526315789473684,"variance","harvest"
"370","L1",24,"stock.variance",4.15991178306147,0.0526315789473684,"variance","harvest"
"371","L2",24,"stock.variance",6.04356780444386,0.0526315789473684,"variance","harvest"
"372","fixed",24,"stock.variance",5.50058921844696,0.0526315789473684,"variance","harvest"
"373","L1",25,"stock.variance",5.03118061913535,0.0526315789473684,"variance","harvest"
"374","L2",25,"stock.variance",5.09612739266671,0.0526315789473684,"variance","harvest"
"375","fixed",25,"stock.variance",4.40242479838416,0.0526315789473684,"variance","harvest"
"376","L1",26,"stock.variance",6.54571557132266,0.0526315789473684,"variance","harvest"
"377","L2",26,"stock.variance",5.96041127080787,0.0526315789473684,"variance","harvest"
"378","fixed",26,"stock.variance",5.29423868614103,0.0526315789473684,"variance","harvest"
"379","L1",27,"stock.variance",5.3207815688704,0.0526315789473684,"variance","harvest"
"380","L2",27,"stock.variance",5.04726031836932,0.0526315789473684,"variance","harvest"
"381","fixed",27,"stock.variance",5.03970656915896,0.0526315789473684,"variance","harvest"
"382","L1",28,"stock.variance",5.49000193938217,0.0526315789473684,"variance","harvest"
"383","L2",28,"stock.variance",4.75795294222935,0.0526315789473684,"variance","harvest"
"384","fixed",28,"stock.variance",4.68042832734081,0.0526315789473684,"variance","harvest"
"385","L1",29,"stock.variance",4.96910115180648,0.0526315789473684,"variance","harvest"
"386","L2",29,"stock.variance",4.90574640729587,0.0526315789473684,"variance","harvest"
"387","fixed",29,"stock.variance",4.61693230129419,0.0526315789473684,"variance","harvest"
"388","L1",30,"stock.variance",3.61227922888876,0.0526315789473684,"variance","harvest"
"389","L2",30,"stock.variance",4.52107694321504,0.0526315789473684,"variance","harvest"
"390","fixed",30,"stock.variance",5.3296890327085,0.0526315789473684,"variance","harvest"
"391","L1",31,"stock.variance",4.79169435305802,0.0526315789473684,"variance","harvest"
"392","L2",31,"stock.variance",5.38818865489848,0.0526315789473684,"variance","harvest"
"393","fixed",31,"stock.variance",5.75565676163592,0.0526315789473684,"variance","harvest"
"394","L1",32,"stock.variance",5.12784541507339,0.0526315789473684,"variance","harvest"
"395","L2",32,"stock.variance",4.79840801792278,0.0526315789473684,"variance","harvest"
"396","fixed",32,"stock.variance",5.03746583231679,0.0526315789473684,"variance","harvest"
"397","L1",33,"stock.variance",5.56463754049879,0.0526315789473684,"variance","harvest"
"398","L2",33,"stock.variance",5.20652987965019,0.0526315789473684,"variance","harvest"
"399","fixed",33,"stock.variance",6.15263865437661,0.0526315789473684,"variance","harvest"
"400","L1",34,"stock.variance",5.13606839850161,0.0526315789473684,"variance","harvest"
"401","L2",34,"stock.variance",5.86911401435549,0.0526315789473684,"variance","harvest"
"402","fixed",34,"stock.variance",8.82628221828227,0.0526315789473684,"variance","harvest"
"403","L1",35,"stock.variance",4.13992049220776,0.0526315789473684,"variance","harvest"
"404","L2",35,"stock.variance",5.02539647508122,0.0526315789473684,"variance","harvest"
"405","fixed",35,"stock.variance",4.96736230311794,0.0526315789473684,"variance","harvest"
"406","L1",36,"stock.variance",5.06731339024479,0.0526315789473684,"variance","harvest"
"407","L2",36,"stock.variance",6.14829102137753,0.0526315789473684,"variance","harvest"
"408","fixed",36,"stock.variance",5.7584361706915,0.0526315789473684,"variance","harvest"
"409","L1",37,"stock.variance",4.29801575873708,0.0526315789473684,"variance","harvest"
"410","L2",37,"stock.variance",3.92872889543491,0.0526315789473684,"variance","harvest"
"411","fixed",37,"stock.variance",5.88883918774043,0.0526315789473684,"variance","harvest"
"412","L1",38,"stock.variance",5.34260446618743,0.0526315789473684,"variance","harvest"
"413","L2",38,"stock.variance",4.32035845328749,0.0526315789473684,"variance","harvest"
"414","fixed",38,"stock.variance",5.72635061492135,0.0526315789473684,"variance","harvest"
"415","L1",39,"stock.variance",4.59478983975574,0.0526315789473684,"variance","harvest"
"416","L2",39,"stock.variance",5.10164231799753,0.0526315789473684,"variance","harvest"
"417","fixed",39,"stock.variance",7.01539832712972,0.0526315789473684,"variance","harvest"
"418","L1",40,"stock.variance",4.00420100376718,0.0526315789473684,"variance","harvest"
"419","L2",40,"stock.variance",4.38258230228326,0.0526315789473684,"variance","harvest"
"420","fixed",40,"stock.variance",5.83901815521567,0.0526315789473684,"variance","harvest"
"421","L1",41,"stock.variance",5.18640433717573,0.0526315789473684,"variance","harvest"
"422","L2",41,"stock.variance",4.57328003241627,0.0526315789473684,"variance","harvest"
"423","fixed",41,"stock.variance",5.23846331140475,0.0526315789473684,"variance","harvest"
"424","L1",42,"stock.variance",5.30369186255562,0.0526315789473684,"variance","harvest"
"425","L2",42,"stock.variance",4.06891296290184,0.0526315789473684,"variance","harvest"
"426","fixed",42,"stock.variance",5.60871472078492,0.0526315789473684,"variance","harvest"
"427","L1",43,"stock.variance",5.55716582478305,0.0526315789473684,"variance","harvest"
"428","L2",43,"stock.variance",6.01620785181283,0.0526315789473684,"variance","harvest"
"429","fixed",43,"stock.variance",6.21604605359816,0.0526315789473684,"variance","harvest"
"430","L1",44,"stock.variance",4.5779967579872,0.0526315789473684,"variance","harvest"
"431","L2",44,"stock.variance",4.96230281914249,0.0526315789473684,"variance","harvest"
"432","fixed",44,"stock.variance",5.93180218767563,0.0526315789473684,"variance","harvest"
"433","L1",45,"stock.variance",3.6570073038138,0.0526315789473684,"variance","harvest"
"434","L2",45,"stock.variance",5.69314187096235,0.0526315789473684,"variance","harvest"
"435","fixed",45,"stock.variance",4.12629725521833,0.0526315789473684,"variance","harvest"
"436","L1",46,"stock.variance",4.70042968410846,0.0526315789473684,"variance","harvest"
"437","L2",46,"stock.variance",4.20172211209136,0.0526315789473684,"variance","harvest"
"438","fixed",46,"stock.variance",5.65121464672965,0.0526315789473684,"variance","harvest"
"439","L1",47,"stock.variance",5.10494059412173,0.0526315789473684,"variance","harvest"
"440","L2",47,"stock.variance",4.87684856706297,0.0526315789473684,"variance","harvest"
"441","fixed",47,"stock.variance",4.98091657975933,0.0526315789473684,"variance","harvest"
"442","L1",48,"stock.variance",5.1151089297936,0.0526315789473684,"variance","harvest"
"443","L2",48,"stock.variance",3.49644350153947,0.0526315789473684,"variance","harvest"
"444","fixed",48,"stock.variance",5.57922189832938,0.0526315789473684,"variance","harvest"
"445","L1",49,"stock.variance",5.50551605417186,0.0526315789473684,"variance","harvest"
"446","L2",49,"stock.variance",4.19188327118281,0.0526315789473684,"variance","harvest"
"447","fixed",49,"stock.variance",5.11088679634684,0.0526315789473684,"variance","harvest"
"448","L1",50,"stock.variance",4.34300050779768,0.0526315789473684,"variance","harvest"
"449","L2",50,"stock.variance",4.4138223833743,0.0526315789473684,"variance","harvest"
"450","fixed",50,"stock.variance",4.0970995612674,0.0526315789473684,"variance","harvest"
"451","L1",1,"harvest.autocorrelation",-0.278968112009243,0.0526315789473684,"autocor","harvest"
"452","L2",1,"harvest.autocorrelation",-0.229004921171443,0.0526315789473684,"autocor","harvest"
"453","fixed",1,"harvest.autocorrelation",-0.184415092169834,0.0526315789473684,"autocor","harvest"
"454","L1",2,"harvest.autocorrelation",-0.320103757919795,0.0526315789473684,"autocor","harvest"
"455","L2",2,"harvest.autocorrelation",-0.231879870900022,0.0526315789473684,"autocor","harvest"
"456","fixed",2,"harvest.autocorrelation",-0.267231669891525,0.0526315789473684,"autocor","harvest"
"457","L1",3,"harvest.autocorrelation",-0.0989980741487358,0.0526315789473684,"autocor","harvest"
"458","L2",3,"harvest.autocorrelation",-0.00492129672071123,0.0526315789473684,"autocor","harvest"
"459","fixed",3,"harvest.autocorrelation",-0.0486053982760673,0.0526315789473684,"autocor","harvest"
"460","L1",4,"harvest.autocorrelation",-0.196852105819872,0.0526315789473684,"autocor","harvest"
"461","L2",4,"harvest.autocorrelation",-0.268472223430908,0.0526315789473684,"autocor","harvest"
"462","fixed",4,"harvest.autocorrelation",-0.327434842360172,0.0526315789473684,"autocor","harvest"
"463","L1",5,"harvest.autocorrelation",-0.256478708311162,0.0526315789473684,"autocor","harvest"
"464","L2",5,"harvest.autocorrelation",-0.247607272558086,0.0526315789473684,"autocor","harvest"
"465","fixed",5,"harvest.autocorrelation",-0.283922469311277,0.0526315789473684,"autocor","harvest"
"466","L1",6,"harvest.autocorrelation",-0.260465283870497,0.0526315789473684,"autocor","harvest"
"467","L2",6,"harvest.autocorrelation",-0.250589750775866,0.0526315789473684,"autocor","harvest"
"468","fixed",6,"harvest.autocorrelation",-0.250410891478403,0.0526315789473684,"autocor","harvest"
"469","L1",7,"harvest.autocorrelation",-0.168591398376193,0.0526315789473684,"autocor","harvest"
"470","L2",7,"harvest.autocorrelation",-0.247458427167717,0.0526315789473684,"autocor","harvest"
"471","fixed",7,"harvest.autocorrelation",0.0641890320760801,0.0526315789473684,"autocor","harvest"
"472","L1",8,"harvest.autocorrelation",-0.204855977979245,0.0526315789473684,"autocor","harvest"
"473","L2",8,"harvest.autocorrelation",-0.161288059881101,0.0526315789473684,"autocor","harvest"
"474","fixed",8,"harvest.autocorrelation",-0.173277433353194,0.0526315789473684,"autocor","harvest"
"475","L1",9,"harvest.autocorrelation",-0.111130694023642,0.0526315789473684,"autocor","harvest"
"476","L2",9,"harvest.autocorrelation",-0.129592948557884,0.0526315789473684,"autocor","harvest"
"477","fixed",9,"harvest.autocorrelation",-0.229872596194102,0.0526315789473684,"autocor","harvest"
"478","L1",10,"harvest.autocorrelation",-0.155146272355824,0.0526315789473684,"autocor","harvest"
"479","L2",10,"harvest.autocorrelation",-0.136833174170501,0.0526315789473684,"autocor","harvest"
"480","fixed",10,"harvest.autocorrelation",-0.269020826029639,0.0526315789473684,"autocor","harvest"
"481","L1",11,"harvest.autocorrelation",-0.280883979662613,0.0526315789473684,"autocor","harvest"
"482","L2",11,"harvest.autocorrelation",-0.230602837441467,0.0526315789473684,"autocor","harvest"
"483","fixed",11,"harvest.autocorrelation",-0.192704750964357,0.0526315789473684,"autocor","harvest"
"484","L1",12,"harvest.autocorrelation",-0.151158931371923,0.0526315789473684,"autocor","harvest"
"485","L2",12,"harvest.autocorrelation",-0.309176549342679,0.0526315789473684,"autocor","harvest"
"486","fixed",12,"harvest.autocorrelation",-0.105145551133047,0.0526315789473684,"autocor","harvest"
"487","L1",13,"harvest.autocorrelation",-0.189863183355534,0.0526315789473684,"autocor","harvest"
"488","L2",13,"harvest.autocorrelation",-0.149142075424015,0.0526315789473684,"autocor","harvest"
"489","fixed",13,"harvest.autocorrelation",-0.247598039760176,0.0526315789473684,"autocor","harvest"
"490","L1",14,"harvest.autocorrelation",-0.161869074199521,0.0526315789473684,"autocor","harvest"
"491","L2",14,"harvest.autocorrelation",-0.231056445021007,0.0526315789473684,"autocor","harvest"
"492","fixed",14,"harvest.autocorrelation",-0.262240474325817,0.0526315789473684,"autocor","harvest"
"493","L1",15,"harvest.autocorrelation",0.140583424021201,0.0526315789473684,"autocor","harvest"
"494","L2",15,"harvest.autocorrelation",-0.357127281273448,0.0526315789473684,"autocor","harvest"
"495","fixed",15,"harvest.autocorrelation",-0.0660402744620431,0.0526315789473684,"autocor","harvest"
"496","L1",16,"harvest.autocorrelation",-0.401116541284372,0.0526315789473684,"autocor","harvest"
"497","L2",16,"harvest.autocorrelation",-0.336267665100241,0.0526315789473684,"autocor","harvest"
"498","fixed",16,"harvest.autocorrelation",-0.152383406248471,0.0526315789473684,"autocor","harvest"
"499","L1",17,"harvest.autocorrelation",-0.113468144819469,0.0526315789473684,"autocor","harvest"
"500","L2",17,"harvest.autocorrelation",-0.177639646301124,0.0526315789473684,"autocor","harvest"
"501","fixed",17,"harvest.autocorrelation",-0.185501793129315,0.0526315789473684,"autocor","harvest"
"502","L1",18,"harvest.autocorrelation",-0.0616878485425058,0.0526315789473684,"autocor","harvest"
"503","L2",18,"harvest.autocorrelation",-0.242325557401714,0.0526315789473684,"autocor","harvest"
"504","fixed",18,"harvest.autocorrelation",-0.237590587246119,0.0526315789473684,"autocor","harvest"
"505","L1",19,"harvest.autocorrelation",-0.0182473718812406,0.0526315789473684,"autocor","harvest"
"506","L2",19,"harvest.autocorrelation",-0.188004424688748,0.0526315789473684,"autocor","harvest"
"507","fixed",19,"harvest.autocorrelation",-0.320125833942603,0.0526315789473684,"autocor","harvest"
"508","L1",20,"harvest.autocorrelation",-0.336438828236615,0.0526315789473684,"autocor","harvest"
"509","L2",20,"harvest.autocorrelation",-0.171964690169492,0.0526315789473684,"autocor","harvest"
"510","fixed",20,"harvest.autocorrelation",-0.18714829448121,0.0526315789473684,"autocor","harvest"
"511","L1",21,"harvest.autocorrelation",-0.21296035502497,0.0526315789473684,"autocor","harvest"
"512","L2",21,"harvest.autocorrelation",-0.320205221654583,0.0526315789473684,"autocor","harvest"
"513","fixed",21,"harvest.autocorrelation",-0.165714594373112,0.0526315789473684,"autocor","harvest"
"514","L1",22,"harvest.autocorrelation",-0.308410903129318,0.0526315789473684,"autocor","harvest"
"515","L2",22,"harvest.autocorrelation",-0.260275894883884,0.0526315789473684,"autocor","harvest"
"516","fixed",22,"harvest.autocorrelation",-0.245425923219493,0.0526315789473684,"autocor","harvest"
"517","L1",23,"harvest.autocorrelation",-0.125222288551222,0.0526315789473684,"autocor","harvest"
"518","L2",23,"harvest.autocorrelation",-0.273983135570198,0.0526315789473684,"autocor","harvest"
"519","fixed",23,"harvest.autocorrelation",-0.263332838092574,0.0526315789473684,"autocor","harvest"
"520","L1",24,"harvest.autocorrelation",-0.225079868562804,0.0526315789473684,"autocor","harvest"
"521","L2",24,"harvest.autocorrelation",-0.233880539902847,0.0526315789473684,"autocor","harvest"
"522","fixed",24,"harvest.autocorrelation",-0.322507380551717,0.0526315789473684,"autocor","harvest"
"523","L1",25,"harvest.autocorrelation",-0.167405943250483,0.0526315789473684,"autocor","harvest"
"524","L2",25,"harvest.autocorrelation",-0.239090868762718,0.0526315789473684,"autocor","harvest"
"525","fixed",25,"harvest.autocorrelation",-0.266813590680688,0.0526315789473684,"autocor","harvest"
"526","L1",26,"harvest.autocorrelation",-0.348953442674733,0.0526315789473684,"autocor","harvest"
"527","L2",26,"harvest.autocorrelation",-0.114525669428234,0.0526315789473684,"autocor","harvest"
"528","fixed",26,"harvest.autocorrelation",-0.320207812880757,0.0526315789473684,"autocor","harvest"
"529","L1",27,"harvest.autocorrelation",-0.111988504095706,0.0526315789473684,"autocor","harvest"
"530","L2",27,"harvest.autocorrelation",-0.0995576667107622,0.0526315789473684,"autocor","harvest"
"531","fixed",27,"harvest.autocorrelation",-0.189539004130409,0.0526315789473684,"autocor","harvest"
"532","L1",28,"harvest.autocorrelation",0.040473914192942,0.0526315789473684,"autocor","harvest"
"533","L2",28,"harvest.autocorrelation",-0.239852859239384,0.0526315789473684,"autocor","harvest"
"534","fixed",28,"harvest.autocorrelation",-0.254007058461252,0.0526315789473684,"autocor","harvest"
"535","L1",29,"harvest.autocorrelation",-0.187626547400191,0.0526315789473684,"autocor","harvest"
"536","L2",29,"harvest.autocorrelation",-0.0422309405801057,0.0526315789473684,"autocor","harvest"
"537","fixed",29,"harvest.autocorrelation",-0.0886217987209872,0.0526315789473684,"autocor","harvest"
"538","L1",30,"harvest.autocorrelation",-0.169448685587542,0.0526315789473684,"autocor","harvest"
