"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"4761","fixed",37,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4762","L1",38,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4763","L2",38,"harvest.variance",0.00551160032004209,0.789473684210526,"autocor","stock"
"4764","fixed",38,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4765","L1",39,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4766","L2",39,"harvest.variance",0.0636040443674785,0.789473684210526,"autocor","stock"
"4767","fixed",39,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4768","L1",40,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4769","L2",40,"harvest.variance",0.111331504307416,0.789473684210526,"autocor","stock"
"4770","fixed",40,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4771","L1",41,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4772","L2",41,"harvest.variance",0.0461310971305816,0.789473684210526,"autocor","stock"
"4773","fixed",41,"harvest.variance",10.7537039473684,0.789473684210526,"autocor","stock"
"4774","L1",42,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4775","L2",42,"harvest.variance",0.0308727875446634,0.789473684210526,"autocor","stock"
"4776","fixed",42,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4777","L1",43,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4778","L2",43,"harvest.variance",0.105414974023981,0.789473684210526,"autocor","stock"
"4779","fixed",43,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4780","L1",44,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4781","L2",44,"harvest.variance",0.0747993971809992,0.789473684210526,"autocor","stock"
"4782","fixed",44,"harvest.variance",8.12423039698371,0.789473684210526,"autocor","stock"
"4783","L1",45,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4784","L2",45,"harvest.variance",0.0973445818628203,0.789473684210526,"autocor","stock"
"4785","fixed",45,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4786","L1",46,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4787","L2",46,"harvest.variance",0.195205574322103,0.789473684210526,"autocor","stock"
"4788","fixed",46,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4789","L1",47,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4790","L2",47,"harvest.variance",0.0175413502049585,0.789473684210526,"autocor","stock"
"4791","fixed",47,"harvest.variance",8.01961523696267,0.789473684210526,"autocor","stock"
"4792","L1",48,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4793","L2",48,"harvest.variance",0.0686076244547228,0.789473684210526,"autocor","stock"
"4794","fixed",48,"harvest.variance",8.56928,0.789473684210526,"autocor","stock"
"4795","L1",49,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4796","L2",49,"harvest.variance",0.0175413502049585,0.789473684210526,"autocor","stock"
"4797","fixed",49,"harvest.variance",3.19243052631579,0.789473684210526,"autocor","stock"
"4798","L1",50,"harvest.variance",5e-06,0.789473684210526,"autocor","stock"
"4799","L2",50,"harvest.variance",0.0970871167715207,0.789473684210526,"autocor","stock"
"4800","fixed",50,"harvest.variance",6.04885552631579,0.789473684210526,"autocor","stock"
"4801","L1",1,"stock.autocorrelation",0.0938827900525827,0.842105263157895,"variance","stock"
"4802","L2",1,"stock.autocorrelation",0.678471483736732,0.842105263157895,"variance","stock"
"4803","fixed",1,"stock.autocorrelation",0.0853906695725669,0.842105263157895,"variance","stock"
"4804","L1",2,"stock.autocorrelation",0.326772326887575,0.842105263157895,"variance","stock"
"4805","L2",2,"stock.autocorrelation",0.578882958308736,0.842105263157895,"variance","stock"
"4806","fixed",2,"stock.autocorrelation",0.286041257631533,0.842105263157895,"variance","stock"
"4807","L1",3,"stock.autocorrelation",0.524695245240792,0.842105263157895,"variance","stock"
"4808","L2",3,"stock.autocorrelation",0.568230344902657,0.842105263157895,"variance","stock"
"4809","fixed",3,"stock.autocorrelation",-0.0848683795318807,0.842105263157895,"variance","stock"
"4810","L1",4,"stock.autocorrelation",0.386206223082495,0.842105263157895,"variance","stock"
"4811","L2",4,"stock.autocorrelation",0.5245070941227,0.842105263157895,"variance","stock"
"4812","fixed",4,"stock.autocorrelation",-0.0215682489621907,0.842105263157895,"variance","stock"
"4813","L1",5,"stock.autocorrelation",0.561282247109382,0.842105263157895,"variance","stock"
"4814","L2",5,"stock.autocorrelation",0.545887581472985,0.842105263157895,"variance","stock"
"4815","fixed",5,"stock.autocorrelation",0.274713951772308,0.842105263157895,"variance","stock"
"4816","L1",6,"stock.autocorrelation",0.346273558615205,0.842105263157895,"variance","stock"
"4817","L2",6,"stock.autocorrelation",0.730560497052414,0.842105263157895,"variance","stock"
"4818","fixed",6,"stock.autocorrelation",0.200633038063076,0.842105263157895,"variance","stock"
"4819","L1",7,"stock.autocorrelation",0.36356979781612,0.842105263157895,"variance","stock"
"4820","L2",7,"stock.autocorrelation",0.793359907723077,0.842105263157895,"variance","stock"
"4821","fixed",7,"stock.autocorrelation",0.381578614154892,0.842105263157895,"variance","stock"
"4822","L1",8,"stock.autocorrelation",0.0103676165552729,0.842105263157895,"variance","stock"
"4823","L2",8,"stock.autocorrelation",0.690069997962545,0.842105263157895,"variance","stock"
"4824","fixed",8,"stock.autocorrelation",-0.0925931708986405,0.842105263157895,"variance","stock"
"4825","L1",9,"stock.autocorrelation",0.77992375333606,0.842105263157895,"variance","stock"
"4826","L2",9,"stock.autocorrelation",0.629844408007499,0.842105263157895,"variance","stock"
"4827","fixed",9,"stock.autocorrelation",0.195125054127523,0.842105263157895,"variance","stock"
"4828","L1",10,"stock.autocorrelation",0.349107742382491,0.842105263157895,"variance","stock"
"4829","L2",10,"stock.autocorrelation",0.684298570304516,0.842105263157895,"variance","stock"
"4830","fixed",10,"stock.autocorrelation",0.348388468286611,0.842105263157895,"variance","stock"
"4831","L1",11,"stock.autocorrelation",0.4416574084863,0.842105263157895,"variance","stock"
"4832","L2",11,"stock.autocorrelation",0.424203805142681,0.842105263157895,"variance","stock"
"4833","fixed",11,"stock.autocorrelation",0.125435145108614,0.842105263157895,"variance","stock"
"4834","L1",12,"stock.autocorrelation",0.556775283506928,0.842105263157895,"variance","stock"
"4835","L2",12,"stock.autocorrelation",0.802468680320145,0.842105263157895,"variance","stock"
"4836","fixed",12,"stock.autocorrelation",0.190789856815708,0.842105263157895,"variance","stock"
"4837","L1",13,"stock.autocorrelation",0.3874464900867,0.842105263157895,"variance","stock"
"4838","L2",13,"stock.autocorrelation",0.796759106934025,0.842105263157895,"variance","stock"
"4839","fixed",13,"stock.autocorrelation",0.119594489213322,0.842105263157895,"variance","stock"
"4840","L1",14,"stock.autocorrelation",0.286334748044286,0.842105263157895,"variance","stock"
"4841","L2",14,"stock.autocorrelation",0.702278125177416,0.842105263157895,"variance","stock"
"4842","fixed",14,"stock.autocorrelation",0.183341664096222,0.842105263157895,"variance","stock"
"4843","L1",15,"stock.autocorrelation",0.714717433321794,0.842105263157895,"variance","stock"
"4844","L2",15,"stock.autocorrelation",0.607070217764365,0.842105263157895,"variance","stock"
"4845","fixed",15,"stock.autocorrelation",-0.125725641974722,0.842105263157895,"variance","stock"
"4846","L1",16,"stock.autocorrelation",0.630638875572347,0.842105263157895,"variance","stock"
"4847","L2",16,"stock.autocorrelation",0.414091494357462,0.842105263157895,"variance","stock"
"4848","fixed",16,"stock.autocorrelation",0.128820293204293,0.842105263157895,"variance","stock"
"4849","L1",17,"stock.autocorrelation",0.42232529312269,0.842105263157895,"variance","stock"
"4850","L2",17,"stock.autocorrelation",0.487930323800537,0.842105263157895,"variance","stock"
"4851","fixed",17,"stock.autocorrelation",0.175186539295257,0.842105263157895,"variance","stock"
"4852","L1",18,"stock.autocorrelation",0.440349667257867,0.842105263157895,"variance","stock"
"4853","L2",18,"stock.autocorrelation",0.176771707780875,0.842105263157895,"variance","stock"
"4854","fixed",18,"stock.autocorrelation",0.0537451840600592,0.842105263157895,"variance","stock"
"4855","L1",19,"stock.autocorrelation",0.589116220918911,0.842105263157895,"variance","stock"
"4856","L2",19,"stock.autocorrelation",0.602094574425511,0.842105263157895,"variance","stock"
"4857","fixed",19,"stock.autocorrelation",0.297006978313566,0.842105263157895,"variance","stock"
"4858","L1",20,"stock.autocorrelation",0.555915913704206,0.842105263157895,"variance","stock"
"4859","L2",20,"stock.autocorrelation",0.53718846022354,0.842105263157895,"variance","stock"
"4860","fixed",20,"stock.autocorrelation",0.0835196240408782,0.842105263157895,"variance","stock"
"4861","L1",21,"stock.autocorrelation",0.745902784957631,0.842105263157895,"variance","stock"
"4862","L2",21,"stock.autocorrelation",0.811991272690237,0.842105263157895,"variance","stock"
"4863","fixed",21,"stock.autocorrelation",0.163610122891109,0.842105263157895,"variance","stock"
"4864","L1",22,"stock.autocorrelation",0.477006004987848,0.842105263157895,"variance","stock"
"4865","L2",22,"stock.autocorrelation",0.613854754341388,0.842105263157895,"variance","stock"
"4866","fixed",22,"stock.autocorrelation",0.0461970908342887,0.842105263157895,"variance","stock"
"4867","L1",23,"stock.autocorrelation",0.640387745839639,0.842105263157895,"variance","stock"
"4868","L2",23,"stock.autocorrelation",0.611203896784629,0.842105263157895,"variance","stock"
"4869","fixed",23,"stock.autocorrelation",0.295590103245483,0.842105263157895,"variance","stock"
"4870","L1",24,"stock.autocorrelation",0.41949078629028,0.842105263157895,"variance","stock"
"4871","L2",24,"stock.autocorrelation",0.715402404097913,0.842105263157895,"variance","stock"
"4872","fixed",24,"stock.autocorrelation",0.260914251257101,0.842105263157895,"variance","stock"
"4873","L1",25,"stock.autocorrelation",0.63368677515249,0.842105263157895,"variance","stock"
"4874","L2",25,"stock.autocorrelation",0.771988254797372,0.842105263157895,"variance","stock"
"4875","fixed",25,"stock.autocorrelation",0.114992005443721,0.842105263157895,"variance","stock"
"4876","L1",26,"stock.autocorrelation",0.24336903704891,0.842105263157895,"variance","stock"
"4877","L2",26,"stock.autocorrelation",0.527772939452322,0.842105263157895,"variance","stock"
"4878","fixed",26,"stock.autocorrelation",0.172672959193266,0.842105263157895,"variance","stock"
"4879","L1",27,"stock.autocorrelation",0.308407223970232,0.842105263157895,"variance","stock"
"4880","L2",27,"stock.autocorrelation",0.740990159314923,0.842105263157895,"variance","stock"
"4881","fixed",27,"stock.autocorrelation",0.0858534525679536,0.842105263157895,"variance","stock"
"4882","L1",28,"stock.autocorrelation",0.580533502448185,0.842105263157895,"variance","stock"
"4883","L2",28,"stock.autocorrelation",0.208276805043456,0.842105263157895,"variance","stock"
"4884","fixed",28,"stock.autocorrelation",0.0970400566501946,0.842105263157895,"variance","stock"
"4885","L1",29,"stock.autocorrelation",0.376780025784184,0.842105263157895,"variance","stock"
"4886","L2",29,"stock.autocorrelation",0.844452918005401,0.842105263157895,"variance","stock"
"4887","fixed",29,"stock.autocorrelation",0.0861183211662527,0.842105263157895,"variance","stock"
"4888","L1",30,"stock.autocorrelation",0.0327767888458395,0.842105263157895,"variance","stock"
"4889","L2",30,"stock.autocorrelation",0.55199709233028,0.842105263157895,"variance","stock"
"4890","fixed",30,"stock.autocorrelation",0.210530614490324,0.842105263157895,"variance","stock"
"4891","L1",31,"stock.autocorrelation",0.581209896335914,0.842105263157895,"variance","stock"
"4892","L2",31,"stock.autocorrelation",0.774345335842853,0.842105263157895,"variance","stock"
"4893","fixed",31,"stock.autocorrelation",0.162920583639141,0.842105263157895,"variance","stock"
"4894","L1",32,"stock.autocorrelation",0.566651678920214,0.842105263157895,"variance","stock"
"4895","L2",32,"stock.autocorrelation",0.623915483835223,0.842105263157895,"variance","stock"
"4896","fixed",32,"stock.autocorrelation",0.160716297506747,0.842105263157895,"variance","stock"
"4897","L1",33,"stock.autocorrelation",0.733761077033286,0.842105263157895,"variance","stock"
"4898","L2",33,"stock.autocorrelation",0.671003858699223,0.842105263157895,"variance","stock"
"4899","fixed",33,"stock.autocorrelation",0.187347274277489,0.842105263157895,"variance","stock"
"4900","L1",34,"stock.autocorrelation",0.352439563053037,0.842105263157895,"variance","stock"
"4901","L2",34,"stock.autocorrelation",0.657712106053469,0.842105263157895,"variance","stock"
"4902","fixed",34,"stock.autocorrelation",0.058368390520681,0.842105263157895,"variance","stock"
"4903","L1",35,"stock.autocorrelation",0.381838441326119,0.842105263157895,"variance","stock"
"4904","L2",35,"stock.autocorrelation",0.724851396204729,0.842105263157895,"variance","stock"
"4905","fixed",35,"stock.autocorrelation",0.189476465100358,0.842105263157895,"variance","stock"
"4906","L1",36,"stock.autocorrelation",0.853473105405377,0.842105263157895,"variance","stock"
"4907","L2",36,"stock.autocorrelation",0.473713955344593,0.842105263157895,"variance","stock"
"4908","fixed",36,"stock.autocorrelation",0.127620892890771,0.842105263157895,"variance","stock"
"4909","L1",37,"stock.autocorrelation",0.32095004907816,0.842105263157895,"variance","stock"
"4910","L2",37,"stock.autocorrelation",0.544982196626302,0.842105263157895,"variance","stock"
"4911","fixed",37,"stock.autocorrelation",-0.0203376084583645,0.842105263157895,"variance","stock"
"4912","L1",38,"stock.autocorrelation",0.575277605347688,0.842105263157895,"variance","stock"
"4913","L2",38,"stock.autocorrelation",0.491302509415675,0.842105263157895,"variance","stock"
"4914","fixed",38,"stock.autocorrelation",-0.0465696669367896,0.842105263157895,"variance","stock"
"4915","L1",39,"stock.autocorrelation",0.428268322259534,0.842105263157895,"variance","stock"
"4916","L2",39,"stock.autocorrelation",0.719759152303033,0.842105263157895,"variance","stock"
"4917","fixed",39,"stock.autocorrelation",0.305622304164565,0.842105263157895,"variance","stock"
"4918","L1",40,"stock.autocorrelation",0.472981693687931,0.842105263157895,"variance","stock"
"4919","L2",40,"stock.autocorrelation",0.732678885448878,0.842105263157895,"variance","stock"
"4920","fixed",40,"stock.autocorrelation",0.253636587980701,0.842105263157895,"variance","stock"
"4921","L1",41,"stock.autocorrelation",0.597923237074682,0.842105263157895,"variance","stock"
"4922","L2",41,"stock.autocorrelation",0.700259001647834,0.842105263157895,"variance","stock"
"4923","fixed",41,"stock.autocorrelation",0.196135370031385,0.842105263157895,"variance","stock"
"4924","L1",42,"stock.autocorrelation",0.542313923956608,0.842105263157895,"variance","stock"
"4925","L2",42,"stock.autocorrelation",0.578838708574804,0.842105263157895,"variance","stock"
"4926","fixed",42,"stock.autocorrelation",0.0222426752468154,0.842105263157895,"variance","stock"
"4927","L1",43,"stock.autocorrelation",0.0954090874951135,0.842105263157895,"variance","stock"
"4928","L2",43,"stock.autocorrelation",0.683835015258506,0.842105263157895,"variance","stock"
"4929","fixed",43,"stock.autocorrelation",0.463301754422549,0.842105263157895,"variance","stock"
"4930","L1",44,"stock.autocorrelation",0.707929784472947,0.842105263157895,"variance","stock"
"4931","L2",44,"stock.autocorrelation",0.523340052039869,0.842105263157895,"variance","stock"
"4932","fixed",44,"stock.autocorrelation",0.113251293116023,0.842105263157895,"variance","stock"
"4933","L1",45,"stock.autocorrelation",0.382888855913411,0.842105263157895,"variance","stock"
"4934","L2",45,"stock.autocorrelation",0.863458416016806,0.842105263157895,"variance","stock"
"4935","fixed",45,"stock.autocorrelation",0.104983689606112,0.842105263157895,"variance","stock"
"4936","L1",46,"stock.autocorrelation",0.479434089594854,0.842105263157895,"variance","stock"
"4937","L2",46,"stock.autocorrelation",-0.163764819512666,0.842105263157895,"variance","stock"
"4938","fixed",46,"stock.autocorrelation",0.0414710639708092,0.842105263157895,"variance","stock"
"4939","L1",47,"stock.autocorrelation",0.312964681126401,0.842105263157895,"variance","stock"
"4940","L2",47,"stock.autocorrelation",0.491766184506568,0.842105263157895,"variance","stock"
"4941","fixed",47,"stock.autocorrelation",0.183429555556166,0.842105263157895,"variance","stock"
"4942","L1",48,"stock.autocorrelation",0.468358979068222,0.842105263157895,"variance","stock"
"4943","L2",48,"stock.autocorrelation",0.125912980065528,0.842105263157895,"variance","stock"
"4944","fixed",48,"stock.autocorrelation",0.0773455150764887,0.842105263157895,"variance","stock"
"4945","L1",49,"stock.autocorrelation",0.644817683016141,0.842105263157895,"variance","stock"
"4946","L2",49,"stock.autocorrelation",0.587887510018072,0.842105263157895,"variance","stock"
"4947","fixed",49,"stock.autocorrelation",0.078287516571822,0.842105263157895,"variance","stock"
"4948","L1",50,"stock.autocorrelation",0.160837061607992,0.842105263157895,"variance","stock"
"4949","L2",50,"stock.autocorrelation",0.785880056320216,0.842105263157895,"variance","stock"
"4950","fixed",50,"stock.autocorrelation",0.236514017394878,0.842105263157895,"variance","stock"
"4951","L1",1,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4952","L2",1,"harvest.variance",0.158850364979504,0.842105263157895,"autocor","stock"
"4953","fixed",1,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"4954","L1",2,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4955","L2",2,"harvest.variance",0.0803970735877595,0.842105263157895,"autocor","stock"
"4956","fixed",2,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"4957","L1",3,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4958","L2",3,"harvest.variance",0.0953833809377672,0.842105263157895,"autocor","stock"
"4959","fixed",3,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"4960","L1",4,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4961","L2",4,"harvest.variance",0.01802256472084,0.842105263157895,"autocor","stock"
"4962","fixed",4,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"4963","L1",5,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4964","L2",5,"harvest.variance",0.107047425305246,0.842105263157895,"autocor","stock"
"4965","fixed",5,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4966","L1",6,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4967","L2",6,"harvest.variance",0.0854864753721037,0.842105263157895,"autocor","stock"
"4968","fixed",6,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4969","L1",7,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4970","L2",7,"harvest.variance",0.110504375808325,0.842105263157895,"autocor","stock"
"4971","fixed",7,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4972","L1",8,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4973","L2",8,"harvest.variance",0.0592044563668647,0.842105263157895,"autocor","stock"
"4974","fixed",8,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"4975","L1",9,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4976","L2",9,"harvest.variance",0.0751063411078717,0.842105263157895,"autocor","stock"
"4977","fixed",9,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4978","L1",10,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4979","L2",10,"harvest.variance",0.0688802397027554,0.842105263157895,"autocor","stock"
"4980","fixed",10,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4981","L1",11,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4982","L2",11,"harvest.variance",0.0488441136368618,0.842105263157895,"autocor","stock"
"4983","fixed",11,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"4984","L1",12,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4985","L2",12,"harvest.variance",0.0355912294219514,0.842105263157895,"autocor","stock"
"4986","fixed",12,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4987","L1",13,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4988","L2",13,"harvest.variance",0.0635868800280585,0.842105263157895,"autocor","stock"
"4989","fixed",13,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4990","L1",14,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4991","L2",14,"harvest.variance",0.121957193713146,0.842105263157895,"autocor","stock"
"4992","fixed",14,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"4993","L1",15,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4994","L2",15,"harvest.variance",0.0635868800280585,0.842105263157895,"autocor","stock"
"4995","fixed",15,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"4996","L1",16,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"4997","L2",16,"harvest.variance",0.155862719042504,0.842105263157895,"autocor","stock"
"4998","fixed",16,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"4999","L1",17,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5000","L2",17,"harvest.variance",0.193811409610031,0.842105263157895,"autocor","stock"
"5001","fixed",17,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5002","L1",18,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5003","L2",18,"harvest.variance",0.267941038931147,0.842105263157895,"autocor","stock"
"5004","fixed",18,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5005","L1",19,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5006","L2",19,"harvest.variance",0.0968686217365572,0.842105263157895,"autocor","stock"
"5007","fixed",19,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5008","L1",20,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5009","L2",20,"harvest.variance",0.0517287735373419,0.842105263157895,"autocor","stock"
"5010","fixed",20,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5011","L1",21,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5012","L2",21,"harvest.variance",0.213140557552774,0.842105263157895,"autocor","stock"
"5013","fixed",21,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5014","L1",22,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5015","L2",22,"harvest.variance",0.195171245643263,0.842105263157895,"autocor","stock"
"5016","fixed",22,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5017","L1",23,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5018","L2",23,"harvest.variance",0.0478790574102896,0.842105263157895,"autocor","stock"
"5019","fixed",23,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5020","L1",24,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5021","L2",24,"harvest.variance",0.203889241324887,0.842105263157895,"autocor","stock"
"5022","fixed",24,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5023","L1",25,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5024","L2",25,"harvest.variance",0.0973445818628203,0.842105263157895,"autocor","stock"
"5025","fixed",25,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5026","L1",26,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5027","L2",26,"harvest.variance",0.00668989719195949,0.842105263157895,"autocor","stock"
"5028","fixed",26,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5029","L1",27,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5030","L2",27,"harvest.variance",0.147284052258927,0.842105263157895,"autocor","stock"
"5031","fixed",27,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5032","L1",28,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5033","L2",28,"harvest.variance",0.0764199385124619,0.842105263157895,"autocor","stock"
"5034","fixed",28,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5035","L1",29,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5036","L2",29,"harvest.variance",0.0751749984655516,0.842105263157895,"autocor","stock"
"5037","fixed",29,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5038","L1",30,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5039","L2",30,"harvest.variance",0.143935342181986,0.842105263157895,"autocor","stock"
"5040","fixed",30,"harvest.variance",12.6021273684211,0.842105263157895,"autocor","stock"
"5041","L1",31,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5042","L2",31,"harvest.variance",0.0422054550735439,0.842105263157895,"autocor","stock"
"5043","fixed",31,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5044","L1",32,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5045","L2",32,"harvest.variance",0.145027817356803,0.842105263157895,"autocor","stock"
"5046","fixed",32,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5047","L1",33,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5048","L2",33,"harvest.variance",0.299870213178719,0.842105263157895,"autocor","stock"
"5049","fixed",33,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5050","L1",34,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5051","L2",34,"harvest.variance",0.102279504592385,0.842105263157895,"autocor","stock"
"5052","fixed",34,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5053","L1",35,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5054","L2",35,"harvest.variance",0.296165080339332,0.842105263157895,"autocor","stock"
"5055","fixed",35,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5056","L1",36,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5057","L2",36,"harvest.variance",0.160175872333896,0.842105263157895,"autocor","stock"
"5058","fixed",36,"harvest.variance",8.45402925480611,0.842105263157895,"autocor","stock"
"5059","L1",37,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5060","L2",37,"harvest.variance",0.0506362983625244,0.842105263157895,"autocor","stock"
"5061","fixed",37,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5062","L1",38,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5063","L2",38,"harvest.variance",0.0371332176286197,0.842105263157895,"autocor","stock"
"5064","fixed",38,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5065","L1",39,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5066","L2",39,"harvest.variance",0.121957193713146,0.842105263157895,"autocor","stock"
"5067","fixed",39,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5068","L1",40,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5069","L2",40,"harvest.variance",0.027354448256209,0.842105263157895,"autocor","stock"
"5070","fixed",40,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5071","L1",41,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5072","L2",41,"harvest.variance",0.147198230561827,0.842105263157895,"autocor","stock"
"5073","fixed",41,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5074","L1",42,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5075","L2",42,"harvest.variance",0.0683501593634231,0.842105263157895,"autocor","stock"
"5076","fixed",42,"harvest.variance",10.7537039473684,0.842105263157895,"autocor","stock"
"5077","L1",43,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5078","L2",43,"harvest.variance",0.358680144128543,0.842105263157895,"autocor","stock"
"5079","fixed",43,"harvest.variance",6.04885552631579,0.842105263157895,"autocor","stock"
"5080","L1",44,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5081","L2",44,"harvest.variance",0.173826776562397,0.842105263157895,"autocor","stock"
"5082","fixed",44,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5083","L1",45,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5084","L2",45,"harvest.variance",0.0540978902431005,0.842105263157895,"autocor","stock"
"5085","fixed",45,"harvest.variance",8.56928,0.842105263157895,"autocor","stock"
"5086","L1",46,"harvest.variance",5e-06,0.842105263157895,"autocor","stock"
"5087","L2",46,"harvest.variance",0.0826018154716237,0.842105263157895,"autocor","stock"
